,Unnamed: 0,timestamp,title,url,source,sentiment,score,prob_positive,prob_neutral,prob_negative,net_sentiment,average_sentiment,sentiment_score_ranking
0,0,02-13-2025,"$HAREHOLDER ALERT: Monteverde & Associates PC Reminds Former Avangrid, Inc. Shareholders of Class Action Lawsuit and Upcoming March 31, 2025 Deadline - AGR",https://www.globenewswire.com/news-release/2025/02/13/3026223/0/en/HAREHOLDER-ALERT-Monteverde-Associates-PC-Reminds-Former-Avangrid-Inc-Shareholders-of-Class-Action-Lawsuit-and-Upcoming-March-31-2025-Deadline-AGR.html,GlobeNewswire Inc.,neutral,0.4816146492958069,0.0459853298962116,0.4816146492958069,0.472400039434433,-0.42641470953822136,-0.0037011062959209015,0.49814944685203955
1,1,01-31-2025,Green Ammonia Market Projected to Reach USD 41.4 Billion by 2032 | Growing Demand for Sustainable Fertilizers and Clean Energy Solutions Fuel Market Growth,https://www.globenewswire.com/news-release/2025/01/31/3018868/0/en/Green-Ammonia-Market-Projected-to-Reach-USD-41-4-Billion-by-2032-Growing-Demand-for-Sustainable-Fertilizers-and-Clean-Energy-Solutions-Fuel-Market-Growth.html,GlobeNewswire Inc.,positive,0.9085069298744202,0.9085069298744202,0.0826137140393257,0.0088793886825442,0.8996275411918759,-0.0037011062959209015,0.49814944685203955
2,2,09-20-2024,Why Plug Power Stock Plunged on Friday After an Early Week Rally,https://www.fool.com/investing/2024/09/20/why-plug-power-stock-plunged-on-friday-after-an-ea/?source=iedfolrf0000001,The Motley Fool,negative,0.9673547148704528,0.0138783790171146,0.0187669545412063,0.9673547148704528,-0.9534763358533381,-0.0037011062959209015,0.49814944685203955
3,3,08-22-2024,Green Ammonia Market Size Projected to Grow $6.2 Billion by 2030 | MarketsandMarkets™,https://www.globenewswire.com/news-release/2024/08/22/2934003/0/en/Green-Ammonia-Market-Size-Projected-to-Grow-6-2-Billion-by-2030-MarketsandMarkets.html,GlobeNewswire Inc.,positive,0.7667262554168701,0.7667262554168701,0.2260684520006179,0.0072051994502544,0.7595210559666157,-0.0037011062959209015,0.49814944685203955
4,4,07-12-2024,Enel shares rise as Jefferies upgrades to Buy; Here's why the stock is undervalued - Investing.com Canada,https://ca.investing.com/news/stock-market-news/enel-shares-rise-as-jefferies-upgrades-to-buy-heres-why-the-stock-is-undervalued-3495007,Investing.com,neutral,0.6963434815406799,0.2779456079006195,0.6963434815406799,0.0257109310477972,0.2522346768528223,-0.0037011062959209015,0.49814944685203955
5,5,06-07-2024,Are Utilities Stocks Lagging  Evergy (EVRG) This Year?,https://www.zacks.com/stock/news/2285303/are-utilities-stocks-lagging-evergy-evrg-this-year,Zacks Investment Research,negative,0.934958040714264,0.0176516436040401,0.0473902896046638,0.934958040714264,-0.9173063971102239,-0.0037011062959209015,0.49814944685203955
6,6,06-06-2024,EVRG or IBDRY: Which Is the Better Value Stock Right Now?,https://www.zacks.com/stock/news/2284883/evrg-or-ibdry-which-is-the-better-value-stock-right-now,Zacks Investment Research,neutral,0.9241087436676024,0.0350961163640022,0.9241087436676024,0.0407951734960079,-0.0056990571320056985,-0.0037011062959209015,0.49814944685203955
7,7,05-17-2024,Is California Water Service Group (CWT) Stock Outpacing Its Utilities Peers This Year?,https://www.zacks.com/stock/news/2275371/is-california-water-service-group-cwt-stock-outpacing-its-utilities-peers-this-year,Zacks Investment Research,neutral,0.5457879304885864,0.408058226108551,0.5457879304885864,0.0461538508534431,0.36190437525510794,-0.0037011062959209015,0.49814944685203955
