,Unnamed: 0,timestamp,title,url,source,sentiment,score,prob_positive,prob_neutral,prob_negative,net_sentiment,average_sentiment,sentiment_score_ranking
0,0,07-09-2024,Talen Energy prepares for NASDAQ Global Select market listing By Investing.com - Investing.com Canada,https://ca.investing.com/news/stock-market-news/talen-energy-prepares-for-nasdaq-global-select-market-listing-3489986,Investing.com,neutral,0.9492976069450378,0.0317825078964233,0.9492976069450378,0.0189198963344097,0.012862611562013598,0.1370914863422513,0.5685457431711256
1,1,07-08-2024,Talen Energy to begin NASDAQ trading on July - Investing.com,https://www.investing.com/news/company-news/talen-energy-to-begin-nasdaq-trading-on-july-93CH-3510710,Investing.com,neutral,0.9528355598449708,0.0305478423833847,0.9528355598449708,0.0166165884584188,0.0139312539249659,0.1370914863422513,0.5685457431711256
2,2,06-17-2024,Reasons to Add Constellation Energy (CEG) to Your Portfolio Now,https://www.zacks.com/stock/news/2289279/reasons-to-add-constellation-energy-ceg-to-your-portfolio-now,Zacks Investment Research,neutral,0.9302886128425598,0.0583504550158977,0.9302886128425598,0.0113609647378325,0.046989490278065205,0.1370914863422513,0.5685457431711256
3,3,05-31-2024,Occidental (OXY) Gains From Permian Basin Focus & Investments,https://www.zacks.com/stock/news/2281894/occidental-oxy-gains-from-permian-basin-focus-investments,Zacks Investment Research,positive,0.6106255054473877,0.6106255054473877,0.3578488826751709,0.0315255932509899,0.5790999121963978,0.1370914863422513,0.5685457431711256
4,4,05-29-2024,5 Things To Know In Investing This Week: The Most Important Issue Ever,https://www.benzinga.com/economics/24/05/39066236/5-things-to-know-in-investing-this-week-the-most-important-issue-ever-issue,Benzinga,neutral,0.928687334060669,0.051943402737379,0.928687334060669,0.019369238987565,0.032574163749814,0.1370914863422513,0.5685457431711256
