,Unnamed: 0,timestamp,title,url,source,sentiment,score,prob_positive,prob_neutral,prob_negative,net_sentiment,average_sentiment,sentiment_score_ranking
0,0,01-18-2023,Top Real Estate Stocks That May Rally,https://www.benzinga.com/trading-ideas/long-ideas/23/01/30460903/top-real-estate-stocks-that-may-rally,Benzinga,neutral,0.7837736010551453,0.1632623225450515,0.7837736010551453,0.0529641062021255,0.110298216342926,-0.004030853509902996,0.4979845732450485
1,1,11-09-2022,Crude Oil Down Over 2%; Outset Medical Shares Spike Higher,https://www.benzinga.com/news/earnings/22/11/29642056/crude-oil-down-over-2-outset-medical-shares-spike-higher,Benzinga,negative,0.5438567399978638,0.4254968166351318,0.0306464508175849,0.5438567399978638,-0.11835992336273199,-0.004030853509902996,0.4979845732450485
