timestamp,title,url,source,sentiment,score,prob_positive,prob_neutral,prob_negative,net_sentiment,average_sentiment,sentiment_score_ranking
02-21-2025,Vistra Declares Dividend on Common Stock and Series A Preferred Stock,https://www.benzinga.com/pressreleases/25/02/n43897656/vistra-declares-dividend-on-common-stock-and-series-a-preferred-stock,Benzinga,neutral,0.9289671778678894,0.047703005373477936,0.9289671778678894,0.023329854011535645,0.02437315136194229,-0.49806604472299415,0.25096697763850295
02-19-2025,Data Center Demand Is Exploding Thanks to AI: 1 Stock and 2 ETFs to Profit From It,https://www.fool.com/investing/2025/02/19/buy-ai-growth-stocks-etf-invest/?source=iedfolrf0000001,The Motley Fool,negative,0.780929446220398,0.19027842581272125,0.028792131692171097,0.780929446220398,-0.5906510204076767,-0.49806604472299415,0.25096697763850295
01-27-2025,"7 AI Infrastructure Stocks Plunge Over 20%, Outpace Semiconductor Rout As DeepSeek Upends Investment Landscape",https://www.benzinga.com/analyst-ratings/analyst-color/25/01/43254923/7-ai-infrastructure-stocks-plunge-over-20-outpace-semiconductor-rout-as-deepseek-up,Benzinga,negative,0.9562076330184937,0.028287367895245552,0.015505031682550907,0.9562076330184937,-0.9279202651232481,-0.49806604472299415,0.25096697763850295
