timestamp,title,url,source
05-13-2024,Why Solar Energy Stocks Soared Today,https://www.fool.com/investing/2024/05/13/why-solar-energy-stocks-soared-today/,The Motley Fool
05-09-2024,Expert Outlook: Sunrun Through The Eyes Of 9 Analysts,https://www.benzinga.com/insights/analyst-ratings/24/05/38737329/expert-outlook-sunrun-through-the-eyes-of-9-analysts,Benzinga
05-08-2024,"Sunrun (RUN) Reports Q1 Loss, Lags Revenue Estimates",https://www.zacks.com/stock/news/2270874/sunrun-run-reports-q1-loss-lags-revenue-estimates,Zacks Investment Research
05-08-2024,Sunrun Reports First Quarter 2024 Financial Results,https://www.globenewswire.com/news-release/2024/05/08/2878166/0/en/Sunrun-Reports-First-Quarter-2024-Financial-Results.html,GlobeNewswire Inc.
05-08-2024,"Sunrun’s ‘CalReady’ Power Plant Supports California’s Grid with 16,200 Home Solar-Plus-Storage Systems",https://www.globenewswire.com/news-release/2024/05/08/2878160/0/en/Sunrun-s-CalReady-Power-Plant-Supports-California-s-Grid-with-16-200-Home-Solar-Plus-Storage-Systems.html,GlobeNewswire Inc.
05-08-2024,"Stocks Falter As Fed Signals Need For Higher-For-Longer Rates; Uber Crashes, Energy Sector Loses Ground: What's Driving Wednesday's Market?",https://www.benzinga.com/news/earnings/earnings-beats/24/05/38708974/stocks-falter-as-fed-signals-need-for-higher-for-longer-rates-uber-crashes-energy-se,Benzinga
05-08-2024,"Wall Street Poised For Muted Open On Mixed Earnings, With More Fed Speeches In Store: Analyst Sees S&P 500 Crossing Late-March High",https://www.benzinga.com/news/earnings/24/05/38696336/wall-street-poised-for-muted-open-on-mixed-earnings-with-more-fed-speeches-in-store-analyst-sees-s-,Benzinga
05-06-2024,Sunrun (RUN) to Report Q1 Earnings: What's in the Offing?,https://www.zacks.com/stock/news/2268789/sunrun-run-to-report-q1-earnings-whats-in-the-offing,Zacks Investment Research
05-02-2024,"Array Technologies, Inc. (ARRY) Expected to Beat Earnings Estimates: What to Know Ahead of Q1 Release",https://www.zacks.com/stock/news/2267086/array-technologies-inc-arry-expected-to-beat-earnings-estimates-what-to-know-ahead-of-q1-release,Zacks Investment Research
05-01-2024,Sunrun (RUN) Expected to Beat Earnings Estimates: Should You Buy?,https://www.zacks.com/stock/news/2266058/sunrun-run-expected-to-beat-earnings-estimates-should-you-buy,Zacks Investment Research
04-30-2024,What's in the Cards for First Solar (FSLR) in Q1 Earnings?,https://www.zacks.com/stock/news/2264764/whats-in-the-cards-for-first-solar-fslr-in-q1-earnings,Zacks Investment Research
04-27-2024,Enphase Energy's Recovery Can't Come Soon Enough,https://www.fool.com/investing/2024/04/27/enphase-energys-recovery-cant-come-soon-enough/,The Motley Fool
04-25-2024,These 2 Oils and Energy Stocks Could Beat Earnings: Why They Should Be on Your Radar,https://www.zacks.com/stock/news/2261992/these-2-oils-and-energy-stocks-could-beat-earnings-why-they-should-be-on-your-radar,Zacks Investment Research
04-23-2024,"Why Sunrun, SolarEdge, Sunnova Energy Shares Are Moving Lower After Hours",https://www.benzinga.com/news/earnings/24/04/38391965/why-sunrun-solaredge-sunnova-energy-shares-are-moving-lower-after-hours,Benzinga
04-19-2024,Sunrun (RUN) Ascends While Market Falls: Some Facts to Note,https://www.zacks.com/stock/news/2258830/sunrun-run-ascends-while-market-falls-some-facts-to-note,Zacks Investment Research
04-10-2024,Why Ascent Solar Technologies Shares Are Trading Lower By Around 50%? Here Are Other Stocks Moving In Wednesday's Mid-Day Session,https://www.benzinga.com/news/24/04/38189280/why-ascent-solar-technologies-shares-are-trading-lower-by-around-50-here-are-other-stocks-moving-in,Benzinga
04-10-2024,Have Solar Energy Stocks Finally Hit Rock Bottom?,https://www.fool.com/investing/2024/04/10/have-solar-energy-stocks-hit-rock-bottom/,The Motley Fool
04-10-2024,Sunrun Prices $230 million Senior Securitization of Residential Solar & Battery Systems,https://www.globenewswire.com/news-release/2024/04/10/2860676/0/en/Sunrun-Prices-230-million-Senior-Securitization-of-Residential-Solar-Battery-Systems.html,GlobeNewswire Inc.
04-05-2024,The Analyst Landscape: 8 Takes On Sunrun,https://www.benzinga.com/insights/analyst-ratings/24/04/38117058/the-analyst-landscape-8-takes-on-sunrun,Benzinga
04-04-2024,How First Solar Crushed Its Solar Energy Rivals,https://www.fool.com/investing/2024/04/04/how-first-solar-wins/,The Motley Fool
04-01-2024,These 2 Oils and Energy Stocks Could Beat Earnings: Why They Should Be on Your Radar,https://www.zacks.com/stock/news/2248204/these-2-oils-and-energy-stocks-could-beat-earnings-why-they-should-be-on-your-radar,Zacks Investment Research
