timestamp,title,url,source
01-18-2023,Top Real Estate Stocks That May Rally,https://www.benzinga.com/trading-ideas/long-ideas/23/01/30460903/top-real-estate-stocks-that-may-rally,Benzinga
11-09-2022,Crude Oil Down Over 2%; Outset Medical Shares Spike Higher,https://www.benzinga.com/news/earnings/22/11/29642056/crude-oil-down-over-2-outset-medical-shares-spike-higher,Benzinga
