timestamp,title,url,source
01-04-2024,Why Should You Add Quaker Chemical (KWR) to Your Portfolio,https://www.zacks.com/stock/news/2205765/why-should-you-add-quaker-chemical-kwr-to-your-portfolio,Zacks Investment Research
01-04-2024,Algoma Steel (ASTL) Provides Guidance for Fiscal Q3 Results,https://www.zacks.com/stock/news/2205763/algoma-steel-astl-provides-guidance-for-fiscal-q3-results,Zacks Investment Research
01-04-2024,American Resources (AREC) Affiliate Partners US Air Force,https://www.zacks.com/stock/news/2205440/american-resources-arec-affiliate-partners-us-air-force,Zacks Investment Research
01-04-2024,ArcelorMittal (MT) Partners IIT Madras for Hyperloop Facility,https://www.zacks.com/stock/news/2205439/arcelormittal-mt-partners-iit-madras-for-hyperloop-facility,Zacks Investment Research
01-03-2024,Methanex's (MEOH) Shares Rise 13% in 6 Months: Here's Why,https://www.zacks.com/stock/news/2205242/methanexs-meoh-shares-rise-13-in-6-months-heres-why,Zacks Investment Research
01-03-2024,5E Advanced Materials (FEAM) Starts Operation at Boron Americas,https://www.zacks.com/stock/news/2204789/5e-advanced-materials-feam-starts-operation-at-boron-americas,Zacks Investment Research
01-03-2024,Rayonier (RYAM) Declares Amendment to Term Loan Credit Agreement,https://www.zacks.com/stock/news/2204784/rayonier-ryam-declares-amendment-to-term-loan-credit-agreement,Zacks Investment Research
01-02-2024,Agnico Eagle Mines (AEM) Expands With Canada Nickel Investment,https://www.zacks.com/stock/news/2204571/agnico-eagle-mines-aem-expands-with-canada-nickel-investment,Zacks Investment Research
01-02-2024,U.S. Silica (SLCA) Completes $25 Million Loan Repurchase,https://www.zacks.com/stock/news/2204289/us-silica-slca-completes-25-million-loan-repurchase,Zacks Investment Research
12-29-2023,BASF (BASFY) Exits Wintershall Dea E&P Assets For $1.56B,https://www.zacks.com/stock/news/2203557/basf-basfy-exits-wintershall-dea-ep-assets-for-156b,Zacks Investment Research
12-29-2023,Axalta Coating (AXTA) Shares Up 29% in 3 Months: Here's Why,https://www.zacks.com/stock/news/2203556/axalta-coating-axta-shares-up-29-in-3-months-heres-why,Zacks Investment Research
12-28-2023,"Recent Price Trend in Centrus Energy Corp. (LEU) is Your Friend, Here's Why",https://www.zacks.com/stock/news/2203070/recent-price-trend-in-centrus-energy-corp-leu-is-your-friend-heres-why,Zacks Investment Research
12-20-2023,Axalta Coating (AXTA) Up 29% in 3 Months: What's Driving It?,https://www.zacks.com/stock/news/2200611/axalta-coating-axta-up-29-in-3-months-whats-driving-it,Zacks Investment Research
12-19-2023,Don't Overlook These Basic Materials Stocks it's Time to Buy,https://www.zacks.com/stock/news/2199696/dont-overlook-these-basic-materials-stocks-its-time-to-buy,Zacks Investment Research
12-12-2023,New Strong Buy Stocks for December 12th,https://www.zacks.com/commentary/2195367/new-strong-buy-stocks-for-december-12th,Zacks Investment Research
12-07-2023,Earnings Estimates Moving Higher for Centrus Energy Corp. (LEU): Time to Buy?,https://www.zacks.com/stock/news/2195051/earnings-estimates-moving-higher-for-centrus-energy-corp-leu-time-to-buy,Zacks Investment Research
12-05-2023,Best Momentum Stock to Buy for December 5th,https://www.zacks.com/commentary/2193457/best-momentum-stock-to-buy-for-december-5th,Zacks Investment Research
12-05-2023,New Strong Buy Stocks for December 5th,https://www.zacks.com/commentary/2192673/new-strong-buy-stocks-for-december-5th,Zacks Investment Research
12-01-2023,Best Momentum Stocks to Buy for December 1st,https://www.zacks.com/commentary/2191909/best-momentum-stocks-to-buy-for-december-1st,Zacks Investment Research
12-01-2023,New Strong Buy Stocks for December 1st,https://www.zacks.com/commentary/2191273/new-strong-buy-stocks-for-december-1st,Zacks Investment Research
