timestamp,volume,open,close,high,low,SMA_50,SMA_200,RSI_14
2010-10-07 04:00:00,3850058.0,9.98,10.25,10.73,9.95,,,
2010-10-08 04:00:00,1135596.0,10.25,10.13,10.57,10.1,,,0.0
2010-10-11 04:00:00,712463.0,10.19,11.13,12.0,9.85,,,56.17977528089904
2010-10-12 04:00:00,777143.0,11.05,12.05,12.75,10.96,,,72.5500812127776
2010-10-13 04:00:00,1414052.0,12.25,12.71,12.8,11.86,,,79.03359206005864
2010-10-14 04:00:00,1895466.0,12.9,13.94,14.79,12.75,,,86.09562493255372
2010-10-15 04:00:00,1649530.0,14.44,14.21,14.89,14.11,,,87.18859675051885
2010-10-18 04:00:00,815009.0,14.56,13.4,14.56,13.3,,,68.53916982893232
2010-10-19 04:00:00,1288620.0,12.88,11.71,13.2,11.61,,,45.242211563866995
2010-10-20 04:00:00,592214.0,12.2,12.0,12.9,11.69,,,48.69506931655002
2010-10-21 04:00:00,584560.0,12.38,11.91,12.38,11.55,,,47.6198108474291
2010-10-22 04:00:00,783834.0,12.7,13.4,13.53,12.1,,,63.15956890231919
2010-10-25 04:00:00,910902.0,14.09,13.84,14.2,13.6,,,66.54173492853795
2010-10-26 04:00:00,543285.0,14.0,13.25,14.0,13.16,,,58.26556459769643
2010-10-27 04:00:00,370285.0,13.33,13.5,13.9,13.16,,,60.65793466167425
2010-10-28 04:00:00,239568.0,13.71,13.32,13.79,13.12,,,57.900552704961996
2010-10-29 04:00:00,491729.0,13.4,12.76,13.4,12.13,,,49.77771628865858
2010-11-01 04:00:00,344000.0,12.82,12.12,13.19,12.1,,,42.00661547897708
2010-11-02 04:00:00,344146.0,12.2,12.9,13.04,11.87,,,52.44643894384016
2010-11-03 04:00:00,626492.0,12.99,13.39,13.47,12.9885,,,57.93529600345693
2010-11-04 04:00:00,986106.0,13.65,14.24,14.25,13.48,,,65.829686309654
2010-11-05 04:00:00,537193.0,14.44,13.81,14.85,13.6,,,59.33026780441951
2010-11-08 05:00:00,294232.0,14.0,14.319,14.379,13.27,,,64.16289084345682
2010-11-09 05:00:00,631442.0,14.78,14.39,15.0,13.868,,,64.83541148760116
2010-11-10 05:00:00,152389.0,14.2,14.24,14.56,13.85,,,61.99919411865592
2010-11-11 05:00:00,285810.0,14.0,14.61,14.69,14.0,,,66.20662663679164
2010-11-12 05:00:00,932394.0,14.5,13.96,15.43,13.7,,,54.07131751518671
2010-11-15 05:00:00,240628.0,14.21,14.13,14.5,13.8,,,56.47864546643515
2010-11-16 05:00:00,496561.0,13.9,13.39,14.2,13.25,,,44.70870927809516
2010-11-17 05:00:00,1700259.0,12.99,11.19,12.99,10.84,,,26.07115364689298
