timestamp,volume,vw,open,close,high,low,n,SMA_50,SMA_200,RSI_14
2022-01-03 05:00:00,2641099.0,12.6904,12.75,12.63,12.96,12.41,20478,,,
2022-01-04 05:00:00,4320533.0,12.3636,12.61,12.57,12.68,12.035,28013,,,0.0
2022-01-05 05:00:00,4720263.0,12.2546,12.45,12.01,12.71,11.96,31804,,,0.0
2022-01-06 05:00:00,4035204.0,11.9438,11.9,11.89,12.24,11.51,28115,,,0.0
2022-01-07 05:00:00,4206236.0,11.8149,11.82,11.65,12.24,11.65,26621,,,0.0
2022-01-10 05:00:00,6666787.0,11.0583,11.49,11.12,11.54,10.85,40483,,,0.0
2022-01-11 05:00:00,5349936.0,11.2925,11.16,11.31,11.5,11.04,32586,,,13.160856278318562
2022-01-12 05:00:00,3783608.0,11.3926,11.43,11.23,11.74,11.21,23667,,,12.369930554281268
2022-01-13 05:00:00,3942803.0,11.2332,11.45,11.06,11.65,11.02,25716,,,10.781278909625698
2022-01-14 05:00:00,4528683.0,10.8818,10.91,10.98,11.14,10.685,26050,,,10.078458296227566
2022-01-18 05:00:00,4656130.0,10.8133,10.7,10.67,11.11,10.6425,29817,,,7.80386574624977
2022-01-19 05:00:00,4575337.0,10.5744,10.61,10.45,10.92,10.385,28436,,,6.586613503952648
2022-01-20 05:00:00,4085148.0,10.7748,10.55,10.48,11.07,10.45,26478,,,8.824285615760274
2022-01-21 05:00:00,6220694.0,9.9839,10.22,9.85,10.355,9.77,39920,,,5.58344923313193
2022-01-24 05:00:00,9113249.0,9.2198,9.25,9.8,9.81,8.78,55859,,,5.401775782789599
2022-01-25 05:00:00,4243726.0,9.4862,9.5,9.5,9.77,9.225,30723,,,4.408669755423702
2022-01-26 05:00:00,5946427.0,9.7947,10.1,9.49,10.22,9.425,36788,,,4.37771458781512
2022-01-27 05:00:00,6144076.0,9.1437,9.59,8.94,9.71,8.87,37677,,,3.0283221729366545
2022-01-28 05:00:00,5893452.0,8.9194,8.885,9.2,9.22,8.57,34140,,,16.985657667503915
2022-01-31 05:00:00,6750352.0,10.1894,9.22,10.4,10.47,9.21,37249,,,53.006375111874746
2022-02-01 05:00:00,6699395.0,10.6236,10.51,10.69,10.8399,10.14,36998,,,58.07861211456465
2022-02-02 05:00:00,6717504.0,10.2032,10.81,10.06,10.83,9.96,39026,,,45.71131565305579
2022-02-03 05:00:00,5258342.0,9.6695,9.73,9.5,10.07,9.44,29824,,,37.51747478084592
2022-02-04 05:00:00,4074933.0,9.7133,9.445,9.73,9.9,9.4,24845,,,42.40964205250641
2022-02-07 05:00:00,7449014.0,9.456,9.26,9.28,9.8,9.23,38719,,,36.03943830927145
2022-02-08 05:00:00,4014433.0,9.3135,9.21,9.38,9.42,9.1091,25510,,,38.411488199431474
2022-02-09 05:00:00,4057271.0,9.7899,9.68,9.86,9.95,9.555,24114,,,48.90616754652698
2022-02-10 05:00:00,4077324.0,9.7591,9.58,9.53,10.08,9.46,28580,,,43.0825662102364
2022-02-11 05:00:00,3496582.0,9.4496,9.59,9.27,9.795,9.15,24583,,,38.87434636277744
2022-02-14 05:00:00,4989204.0,9.3513,9.08,9.28,9.6,9.03,30117,,,39.138171644081226
2022-02-15 05:00:00,4583513.0,10.0133,9.55,10.27,10.28,9.44,25961,,,59.23611329082101
2022-02-16 05:00:00,3206916.0,10.291,10.16,10.45,10.495,10.0,21007,,,61.877165502601194
2022-02-17 05:00:00,3192306.0,10.0637,10.23,9.96,10.375,9.865,22733,,,51.41417653995574
2022-02-18 05:00:00,2715261.0,9.7219,9.95,9.62,10.035,9.505,18750,,,45.28365313339398
2022-02-22 05:00:00,4613684.0,9.2202,9.38,9.07,9.6277,8.965,27546,,,37.04003698455358
2022-02-23 05:00:00,3253384.0,9.0369,9.29,8.86,9.495,8.825,21575,,,34.28994273445241
2022-02-24 05:00:00,5566456.0,9.1149,8.432,9.58,9.6,8.31,34638,,,49.208539509020156
2022-02-25 05:00:00,3876275.0,9.5929,9.75,9.79,9.8,9.29,26378,,,52.81387087606569
2022-02-28 05:00:00,12442892.0,11.1143,10.53,11.42,11.495,10.3,75055,,,71.15281022122322
2022-03-01 05:00:00,7165108.0,11.1278,11.4,11.02,11.47,10.8099,46381,,,64.09888822464721
2022-03-02 05:00:00,4415057.0,10.9092,11.12,10.96,11.16,10.68,27974,,,63.01760453589269
2022-03-03 05:00:00,4350938.0,10.4431,11.02,10.33,11.06,10.25,29926,,,52.32393501983618
2022-03-04 05:00:00,4081975.0,9.9166,10.19,9.74,10.515,9.65,25147,,,44.21610366769584
2022-03-07 05:00:00,6152751.0,10.1966,9.88,10.18,10.52,9.82,38138,,,50.7791035920736
2022-03-08 05:00:00,11442743.0,11.3487,10.565,11.56,11.85,10.24,66882,,,65.47750363653024
2022-03-09 05:00:00,7548373.0,11.4837,11.84,11.65,11.9582,11.12,47197,,,66.23622595526558
2022-03-10 05:00:00,4406155.0,11.4397,11.54,11.56,11.81,11.105,32232,,,64.59809622330934
2022-03-11 05:00:00,5738502.0,11.1368,11.79,10.98,11.89,10.945,39670,,,54.563725930732446
2022-03-14 04:00:00,6290688.0,10.3497,10.95,10.11,11.0,10.05,44580,,,43.00251287161419
2022-03-15 04:00:00,5414503.0,9.887,10.01,10.28,10.28,9.435,33359,10.384,,45.601270163145756
2022-03-16 04:00:00,5348499.0,10.7554,10.51,11.0,11.0,10.23,38285,10.351400000000002,,55.513469551486374
2022-03-17 04:00:00,5375946.0,11.2891,10.88,11.53,11.53,10.85,36956,10.330599999999999,,61.47568273845658
2022-03-18 04:00:00,5127193.0,11.7114,11.4,11.75,11.945,11.34,25290,10.3254,,63.79943100851485
2022-03-21 04:00:00,3881544.0,11.429,11.78,11.46,11.9,11.175,26251,10.3168,,58.438090746057455
2022-03-22 04:00:00,4115315.0,11.861,11.48,11.81,12.09,11.35,25254,10.32,,62.79228247160086
2022-03-23 04:00:00,6976519.0,12.1214,11.99,12.14,12.5,11.7,40947,10.340399999999999,,66.59911549747814
2022-03-24 04:00:00,5009888.0,12.0723,12.15,12.27,12.28,11.75,31120,10.3596,,68.08342477417388
2022-03-25 04:00:00,9101072.0,11.7207,12.3,11.79,12.3,11.52,44201,10.3708,,57.24534374953716
2022-03-28 04:00:00,3631347.0,11.5972,11.79,11.62,12.1,11.34,26200,10.382,,53.7488272405436
2022-03-29 04:00:00,3611047.0,12.0657,11.74,12.27,12.34,11.67,23621,10.4078,,63.5665017681399
2022-03-30 04:00:00,3418328.0,12.0366,12.16,11.87,12.415,11.78,22627,10.4318,,55.240474599602265
2022-03-31 04:00:00,2659434.0,11.8104,11.85,11.64,12.13,11.64,20621,10.455599999999999,,50.82382813429426
2022-04-01 04:00:00,2561372.0,11.6297,11.92,11.56,11.97,11.4,19006,10.4772,,49.24368708073981
2022-04-04 04:00:00,4349937.0,12.3,11.59,12.4,12.57,11.59,27788,10.5282,,63.13120499919898
