symbol,ebitda,five_yr_rev_cagr,ev_ebitda,roic,fcf_yield,implied_upside,volatility
DRXGY,1282800000,0.24164506815927456,5.609214243841596,0.48419602101455517,0.05722142255432747,1.1079468610313903,41.46852041872114
